patch_id,path,image_id,x1,y1,x2,y2,label,coverage,track_ratio
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0090,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0090.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,928,320,992,384,Low,0.984375,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0091,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0091.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,960,320,1024,384,Low,0.484375,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0092,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0092.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,448,352,512,416,Low,0.75,0.99462890625
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0093,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0093.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,480,352,544,416,Low,1.0,0.988037109375
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0094,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0094.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,512,352,576,416,Low,1.0,0.98779296875
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0095,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0095.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,544,352,608,416,Low,1.0,0.99462890625
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0096,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0096.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,576,352,640,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0097,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0097.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,608,352,672,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0098,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0098.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,640,352,704,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0099,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0099.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,672,352,736,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0100,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0100.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,704,352,768,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0101,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0101.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,736,352,800,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0102,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0102.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,768,352,832,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0103,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0103.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,800,352,864,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0104,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0104.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,832,352,896,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0105,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0105.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,864,352,928,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0106,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0106.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,896,352,960,416,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0107,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0107.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,928,352,992,416,Low,0.984375,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0108,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0108.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,960,352,1024,416,Low,0.484375,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0109,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0109.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,448,384,512,448,Low,0.75,0.99658203125
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0110,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0110.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,480,384,544,448,Low,1.0,0.994140625
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0111,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0111.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,512,384,576,448,Low,1.0,0.9970703125
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0112,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0112.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,544,384,608,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0113,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0113.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,576,384,640,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0114,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0114.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,608,384,672,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0115,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0115.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,640,384,704,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0116,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0116.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,672,384,736,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0117,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0117.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,704,384,768,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0118,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0118.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,736,384,800,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0119,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0119.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,768,384,832,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0120,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0120.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,800,384,864,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0121,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0121.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,832,384,896,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0122,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0122.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,864,384,928,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0123,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0123.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,896,384,960,448,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0124,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0124.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,928,384,992,448,Low,0.984375,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0125,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0125.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,960,384,1024,448,Low,0.484375,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0126,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0126.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,448,416,512,480,Low,0.59765625,0.999267578125
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0127,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0127.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,480,416,544,480,Low,0.796875,0.999755859375
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0128,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0128.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,512,416,576,480,Low,0.796875,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0129,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0129.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,544,416,608,480,Low,0.796875,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0130,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0130.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,576,416,640,480,Low,0.8603515625,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0131,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0131.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,608,416,672,480,Low,0.9619140625,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0132,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0132.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,640,416,704,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0133,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0133.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,672,416,736,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0134,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0134.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,704,416,768,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0135,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0135.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,736,416,800,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0136,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0136.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,768,416,832,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0137,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0137.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,800,416,864,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0138,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0138.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,832,416,896,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0139,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0139.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,864,416,928,480,Low,0.984130859375,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0140,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0140.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,896,416,960,480,Low,0.882568359375,1.0
WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0141,data/patches/images/WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented_patch_0141.jpg,WhatsApp Image 2025-11-15 at 21.42.26_b1e466ed_color_segmented,928,416,992,480,Low,0.784423828125,1.0
WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented_patch_0000,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented_patch_0000.jpg,WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented,416,384,480,448,Medium,0.703125,1.0
WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented_patch_0001,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented_patch_0001.jpg,WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented,448,384,512,448,Medium,0.515625,0.998779296875
WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented_patch_0002,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented_patch_0002.jpg,WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented,416,416,480,480,Medium,0.703125,1.0
WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented_patch_0003,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented_patch_0003.jpg,WhatsApp Image 2025-11-15 at 21.53.12_0b57f6c6_color_segmented,448,416,512,480,Medium,0.515625,1.0
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0000,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0000.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,384,224,448,288,Low,0.53125,0.709228515625
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0001,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0001.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,416,224,480,288,Low,0.53125,0.84765625
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0002,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0002.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,448,224,512,288,Low,0.53125,0.90478515625
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0003,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0003.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,480,224,544,288,Low,0.53125,0.7958984375
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0004,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0004.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,288,256,352,320,Low,0.53955078125,0.875732421875
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0005,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0005.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,320,256,384,320,Low,0.85986328125,0.83935546875
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0006,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0006.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,352,256,416,320,Low,1.0,0.87890625
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0007,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0007.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,384,256,448,320,Low,1.0,0.95751953125
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0008,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0008.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,416,256,480,320,Low,1.0,0.99853515625
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0009,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0009.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,448,256,512,320,Low,1.0,0.986083984375
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0010,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0010.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,480,256,544,320,Low,1.0,0.882568359375
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0011,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0011.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,512,256,576,320,Low,0.609375,0.717529296875
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0012,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0012.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,224,288,288,352,Low,0.577392578125,1.0
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0013,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0013.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,256,288,320,352,Low,0.859375,1.0
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0014,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0014.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,288,288,352,352,Low,0.89892578125,1.0
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0015,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0015.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,320,288,384,352,Low,0.96923828125,1.0
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0016,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0016.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,352,288,416,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0017,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0017.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,384,288,448,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0018,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0018.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,416,288,480,352,Low,0.780517578125,1.0
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0019,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0019.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,448,288,512,352,Low,0.538330078125,1.0
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0020,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0020.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,480,288,544,352,Low,0.515625,0.997314453125
WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0021,data/patches/images/WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented_patch_0021.jpg,WhatsApp Image 2025-11-15 at 21.53.12_ce1144f7_color_segmented,224,320,288,384,Low,0.598388671875,1.0
